,country,age,gender,marital_status,education_level,heard_of_mobile_money
3710,nigeria,22.0,1,1,10,1
3711,nigeria,25.0,1,1,7,2
3712,nigeria,25.0,1,1,4,2
3713,nigeria,38.0,1,3,8,2
3714,nigeria,23.0,1,1,7,2
3715,nigeria,20.0,2,1,5,2
3716,nigeria,50.0,1,3,9,1
3717,nigeria,20.0,1,1,7,2
3718,nigeria,26.0,1,1,8,1
3719,nigeria,30.0,2,3,5,2
3720,nigeria,24.0,1,1,3,2
3721,nigeria,20.0,2,1,10,2
3722,nigeria,60.0,2,6,1,2
3723,nigeria,22.0,1,1,8,1
3724,nigeria,18.0,2,1,9,2
3725,nigeria,35.0,1,1,8,1
3726,nigeria,31.0,1,3,8,2
3727,nigeria,25.0,2,3,3,1
3728,nigeria,22.0,1,1,5,2
3729,nigeria,50.0,2,2,5,2
3730,nigeria,27.0,2,3,5,2
3731,nigeria,20.0,1,1,10,2
3732,nigeria,39.0,1,3,5,2
3733,nigeria,20.0,1,1,5,2
3734,nigeria,23.0,1,1,5,1
3735,nigeria,28.0,1,1,8,2
3736,nigeria,30.0,1,3,5,1
3737,nigeria,28.0,2,3,5,2
3738,nigeria,55.0,1,3,5,2
3739,nigeria,30.0,2,3,3,2
3740,nigeria,43.0,2,3,5,1
3741,nigeria,27.0,1,3,9,1
3742,nigeria,25.0,1,1,10,2
3743,nigeria,29.0,1,3,10,2
3744,nigeria,24.0,1,1,9,1
3745,nigeria,30.0,2,3,3,2
3746,nigeria,26.0,1,1,5,2
3747,nigeria,37.0,1,3,10,2
3748,nigeria,28.0,1,1,5,2
3749,nigeria,29.0,1,1,11,2
3750,nigeria,62.0,1,3,3,2
3751,nigeria,26.0,1,1,10,2
3752,nigeria,32.0,2,1,5,2
3753,nigeria,22.0,1,1,10,2
3754,nigeria,34.0,2,3,5,2
3755,nigeria,18.0,1,1,9,2
3756,nigeria,27.0,1,1,9,2
3757,nigeria,30.0,2,3,5,2
3758,nigeria,24.0,1,1,5,2
3759,nigeria,17.0,1,1,5,2
3760,nigeria,16.0,1,1,5,2
3761,nigeria,27.0,2,3,5,2
3762,nigeria,33.0,2,3,5,2
3763,nigeria,45.0,2,3,11,1
3764,nigeria,39.0,1,1,11,1
3765,nigeria,34.0,2,3,5,2
3766,nigeria,41.0,2,7,11,2
3767,nigeria,30.0,2,3,5,2
3768,nigeria,28.0,2,3,4,2
3769,nigeria,32.0,1,1,11,1
3770,nigeria,18.0,2,1,4,2
3771,nigeria,32.0,2,3,4,2
3772,nigeria,20.0,2,1,4,1
3773,nigeria,35.0,2,3,4,1
3774,nigeria,24.0,1,1,5,2
3775,nigeria,15.0,2,1,4,1
3776,nigeria,40.0,1,3,15,2
3777,nigeria,30.0,1,1,4,2
3778,nigeria,37.0,2,3,5,2
3779,nigeria,39.0,1,3,5,2
3780,nigeria,15.0,2,1,4,2
3781,nigeria,16.0,1,1,5,1
3782,nigeria,38.0,1,3,12,1
3783,nigeria,40.0,2,3,5,2
3784,nigeria,52.0,1,3,13,1
3785,nigeria,32.0,2,3,8,2
3786,nigeria,25.0,2,3,5,2
3787,nigeria,27.0,2,3,3,2
3788,nigeria,24.0,1,1,5,2
3789,nigeria,25.0,2,3,5,1
3790,nigeria,46.0,2,4,4,2
3791,nigeria,27.0,2,3,5,2
3792,nigeria,19.0,1,1,5,2
3793,nigeria,22.0,1,1,10,1
3794,nigeria,30.0,2,3,5,2
3795,nigeria,26.0,2,1,9,1
3796,nigeria,26.0,2,3,5,2
3797,nigeria,20.0,2,1,4,2
3798,nigeria,23.0,1,1,5,2
3799,nigeria,19.0,1,1,4,2
3800,nigeria,24.0,2,1,4,2
3801,nigeria,22.0,2,1,4,2
3802,nigeria,26.0,1,1,9,1
3803,nigeria,30.0,2,3,3,2
3804,nigeria,30.0,1,1,5,2
3805,nigeria,35.0,2,2,9,2
3806,nigeria,21.0,2,1,5,2
3807,nigeria,18.0,2,3,3,1
3808,nigeria,21.0,2,1,5,2
3809,nigeria,22.0,2,4,4,2
3810,nigeria,20.0,1,1,4,2
3811,nigeria,25.0,2,3,5,2
3812,nigeria,41.0,1,3,5,2
3813,nigeria,42.0,2,3,5,1
3814,nigeria,31.0,2,3,4,2
3815,nigeria,41.0,2,3,5,1
3816,nigeria,20.0,1,1,5,2
3817,nigeria,17.0,2,1,4,2
3818,nigeria,18.0,1,1,5,2
3819,nigeria,36.0,2,3,5,1
3820,nigeria,42.0,2,6,1,2
3821,nigeria,60.0,2,3,5,2
3822,nigeria,32.0,2,5,1,2
3823,nigeria,20.0,2,1,5,2
3824,nigeria,36.0,2,3,5,2
3825,nigeria,25.0,2,1,4,2
3826,nigeria,25.0,1,1,9,1
3827,nigeria,22.0,2,7,10,1
3828,nigeria,45.0,1,3,3,1
3829,nigeria,35.0,2,3,5,2
3830,nigeria,19.0,1,1,5,2
3831,nigeria,39.0,2,9,11,2
3832,nigeria,35.0,2,3,11,2
3833,nigeria,27.0,2,1,11,1
3834,nigeria,24.0,2,1,10,2
3835,nigeria,23.0,2,3,8,2
3836,nigeria,27.0,1,1,11,1
3837,nigeria,40.0,2,3,9,1
3838,nigeria,16.0,2,1,3,1
3839,nigeria,19.0,2,1,5,1
3840,nigeria,22.0,2,3,5,2
3841,nigeria,26.0,2,1,11,1
3842,nigeria,30.0,1,1,10,1
3843,nigeria,21.0,2,1,5,2
3844,nigeria,35.0,1,1,5,2
3845,nigeria,20.0,2,1,5,2
3846,nigeria,35.0,2,3,9,1
3847,nigeria,25.0,2,1,5,1
3848,nigeria,24.0,2,3,5,2
3849,nigeria,36.0,2,3,5,2
3850,nigeria,15.0,2,1,4,2
3851,nigeria,49.0,2,3,2,2
3852,nigeria,60.0,1,6,5,2
3853,nigeria,22.0,1,1,9,1
3854,nigeria,65.0,2,3,3,2
3855,nigeria,30.0,1,1,5,2
3856,nigeria,29.0,1,1,10,2
3857,nigeria,25.0,1,1,10,2
3858,nigeria,28.0,1,1,10,2
3859,nigeria,40.0,2,3,4,2
3860,nigeria,52.0,2,3,12,2
3861,nigeria,40.0,1,5,5,2
3862,nigeria,52.0,2,6,2,2
3863,nigeria,18.0,2,1,4,2
3864,nigeria,33.0,2,1,12,1
3865,nigeria,45.0,2,3,5,2
3866,nigeria,15.0,1,7,4,2
3867,nigeria,25.0,1,1,8,1
3868,nigeria,28.0,2,3,5,1
3869,nigeria,35.0,2,2,2,1
3870,nigeria,60.0,1,6,7,2
3871,nigeria,28.0,2,3,11,1
3872,nigeria,29.0,1,3,10,1
3873,nigeria,33.0,2,3,5,2
3874,nigeria,40.0,2,6,12,1
3875,nigeria,28.0,2,1,10,1
3876,nigeria,26.0,2,1,4,2
3877,nigeria,30.0,2,3,5,2
3878,nigeria,22.0,1,1,5,2
3879,nigeria,50.0,2,6,11,1
3880,nigeria,26.0,1,1,5,1
3881,nigeria,32.0,2,1,9,2
3882,nigeria,22.0,2,3,12,1
3883,nigeria,55.0,2,6,3,2
3884,nigeria,22.0,2,3,5,2
3885,nigeria,26.0,2,1,5,2
3886,nigeria,50.0,2,3,2,2
3887,nigeria,23.0,2,3,5,2
3888,nigeria,27.0,2,3,11,2
3889,nigeria,67.0,2,2,5,1
3890,nigeria,25.0,1,3,11,1
3891,nigeria,41.0,2,3,3,2
3892,nigeria,25.0,2,1,11,1
3893,nigeria,19.0,1,1,5,2
3894,nigeria,34.0,2,2,5,2
3895,nigeria,29.0,1,3,5,2
3896,nigeria,15.0,2,1,4,1
3897,nigeria,41.0,2,3,5,2
3898,nigeria,25.0,2,3,5,2
3899,nigeria,26.0,2,3,5,2
3900,nigeria,37.0,2,5,5,2
3901,nigeria,21.0,2,1,5,2
3902,nigeria,21.0,1,1,5,2
3903,nigeria,23.0,2,1,8,2
3904,nigeria,20.0,1,1,5,1
3905,nigeria,18.0,2,1,5,1
3906,nigeria,18.0,2,1,5,1
3907,nigeria,30.0,1,1,11,1
3908,nigeria,37.0,1,1,5,2
3909,nigeria,21.0,2,1,5,2
3910,nigeria,18.0,2,1,4,2
3911,nigeria,39.0,2,3,4,2
3912,nigeria,40.0,2,3,5,2
3913,nigeria,60.0,1,3,5,2
3914,nigeria,22.0,2,1,5,2
3915,nigeria,31.0,2,3,5,1
3916,nigeria,40.0,2,1,5,2
3917,nigeria,28.0,1,1,5,2
3918,nigeria,27.0,2,3,3,2
3919,nigeria,35.0,2,3,5,2
3920,nigeria,43.0,2,3,4,2
3921,nigeria,27.0,2,1,4,2
3922,nigeria,20.0,2,1,5,2
3923,nigeria,45.0,2,2,4,2
3924,nigeria,42.0,2,1,5,2
3925,nigeria,19.0,2,3,5,2
3926,nigeria,45.0,2,3,5,2
3927,nigeria,28.0,2,3,5,2
3928,nigeria,46.0,1,3,3,2
3929,nigeria,22.0,1,1,4,2
3930,nigeria,34.0,2,3,4,2
3931,nigeria,15.0,2,1,5,2
3932,nigeria,66.0,2,2,5,2
3933,nigeria,39.0,1,3,5,2
3934,nigeria,27.0,2,3,5,2
3935,nigeria,50.0,2,3,5,2
3936,nigeria,20.0,2,3,4,1
3937,nigeria,30.0,2,3,5,2
3938,nigeria,38.0,2,3,5,2
3939,nigeria,28.0,1,4,5,1
3940,nigeria,28.0,2,3,9,2
3941,nigeria,40.0,2,3,5,2
3942,nigeria,28.0,2,3,5,2
3943,nigeria,20.0,2,3,5,2
3944,nigeria,25.0,2,3,5,2
3945,nigeria,24.0,2,3,9,1
3946,nigeria,30.0,1,1,11,1
3947,nigeria,28.0,2,3,4,2
3948,nigeria,30.0,1,1,10,1
3949,nigeria,20.0,2,1,8,2
3950,nigeria,26.0,2,3,5,1
3951,nigeria,28.0,2,3,11,1
3952,nigeria,34.0,1,3,4,2
3953,nigeria,18.0,1,7,5,2
3954,nigeria,30.0,2,3,8,2
3955,nigeria,25.0,1,1,1,2
3956,nigeria,28.0,2,1,11,1
3957,nigeria,57.0,1,3,11,1
3958,nigeria,43.0,2,3,12,2
3959,nigeria,25.0,2,7,5,2
3960,nigeria,59.0,2,3,4,1
3961,nigeria,30.0,2,3,11,2
3962,nigeria,40.0,2,3,9,2
3963,nigeria,29.0,2,3,5,1
3964,nigeria,20.0,1,1,5,2
3965,nigeria,31.0,1,1,8,1
3966,nigeria,29.0,2,1,5,2
3967,nigeria,25.0,2,3,11,2
3968,nigeria,31.0,2,3,3,1
3969,nigeria,29.0,2,1,5,2
3970,nigeria,30.0,2,1,4,1
3971,nigeria,65.0,1,3,5,2
3972,nigeria,42.0,1,3,9,2
3973,nigeria,28.0,2,3,5,2
3974,nigeria,37.0,2,3,5,2
3975,nigeria,19.0,2,1,5,2
3976,nigeria,33.0,1,1,5,2
3977,nigeria,20.0,2,1,5,1
3978,nigeria,19.0,2,1,10,1
3979,nigeria,40.0,2,5,5,1
3980,nigeria,28.0,2,3,5,2
3981,nigeria,20.0,1,1,5,2
3982,nigeria,29.0,1,3,10,1
3983,nigeria,28.0,1,1,11,1
3984,nigeria,32.0,1,1,5,2
3985,nigeria,30.0,2,1,8,2
3986,nigeria,18.0,2,1,4,1
3987,nigeria,25.0,2,1,11,2
3988,nigeria,24.0,1,1,5,2
3989,nigeria,41.0,2,3,8,2
3990,nigeria,22.0,1,1,5,2
3991,nigeria,18.0,1,1,4,2
3992,nigeria,23.0,2,1,12,2
3993,nigeria,30.0,2,3,11,2
3994,nigeria,19.0,1,1,5,2
3995,nigeria,25.0,2,1,9,2
3996,nigeria,20.0,1,1,5,2
3997,nigeria,24.0,1,1,5,2
3998,nigeria,32.0,2,3,4,2
3999,nigeria,36.0,2,3,3,2
4000,nigeria,29.0,1,3,4,2
4001,nigeria,34.0,1,1,2,2
4002,nigeria,17.0,2,1,5,2
4003,nigeria,30.0,2,3,4,2
4004,nigeria,30.0,2,1,5,2
4005,nigeria,22.0,1,1,8,2
4006,nigeria,34.0,1,1,8,1
4007,nigeria,34.0,1,1,11,1
4008,nigeria,20.0,1,1,5,1
4009,nigeria,32.0,1,1,5,2
4010,nigeria,33.0,2,3,5,2
4011,nigeria,30.0,1,1,5,1
4012,nigeria,22.0,2,1,5,2
4013,nigeria,36.0,2,3,5,2
4014,nigeria,35.0,2,3,5,2
4015,nigeria,35.0,2,3,11,1
4016,nigeria,16.0,2,1,4,2
4017,nigeria,29.0,2,3,9,1
4018,nigeria,38.0,2,3,5,2
4019,nigeria,20.0,1,1,5,1
4020,nigeria,37.0,2,3,11,1
4021,nigeria,18.0,1,1,5,1
4022,nigeria,30.0,2,3,5,2
4023,nigeria,25.0,2,3,1,2
4024,nigeria,29.0,2,3,3,2
4025,nigeria,20.0,1,1,5,2
4026,nigeria,25.0,1,1,9,1
4027,nigeria,28.0,1,1,4,1
4028,nigeria,34.0,2,1,5,2
4029,nigeria,28.0,2,3,11,1
4030,nigeria,30.0,2,3,5,2
4031,nigeria,15.0,2,1,3,1
4032,nigeria,18.0,1,1,4,2
4033,nigeria,28.0,2,3,5,1
4034,nigeria,37.0,2,3,5,1
4035,nigeria,25.0,2,3,5,2
4036,nigeria,25.0,1,1,5,1
4037,nigeria,40.0,2,3,5,2
4038,nigeria,73.0,1,3,5,2
4039,nigeria,35.0,1,3,6,2
4040,nigeria,47.0,1,4,11,1
4041,nigeria,53.0,2,3,5,2
4042,nigeria,30.0,2,3,5,1
4043,nigeria,26.0,2,3,5,1
4044,nigeria,43.0,2,1,5,1
4045,nigeria,15.0,1,1,4,2
4046,nigeria,35.0,2,3,5,1
4047,nigeria,39.0,1,3,5,2
4048,nigeria,35.0,2,3,3,2
4049,nigeria,24.0,1,1,9,1
4050,nigeria,24.0,1,1,10,1
4051,nigeria,19.0,2,3,5,1
4052,nigeria,42.0,1,3,11,1
4053,nigeria,40.0,2,3,9,2
4054,nigeria,25.0,2,1,5,1
4055,nigeria,24.0,2,1,5,1
4056,nigeria,30.0,2,3,1,2
4057,nigeria,40.0,2,6,2,2
4058,nigeria,20.0,2,1,5,2
4059,nigeria,26.0,2,3,4,2
4060,nigeria,30.0,1,3,5,2
4061,nigeria,20.0,1,1,5,2
4062,nigeria,71.0,1,3,5,2
4063,nigeria,20.0,2,1,4,2
4064,nigeria,30.0,2,3,10,2
4065,nigeria,18.0,2,3,4,2
4066,nigeria,30.0,1,1,4,2
4067,nigeria,19.0,2,1,5,2
4068,nigeria,30.0,2,3,9,2
4069,nigeria,28.0,2,1,4,2
4070,nigeria,35.0,2,3,9,2
4071,nigeria,35.0,2,3,5,2
4072,nigeria,35.0,1,1,5,2
4073,nigeria,45.0,2,3,3,2
4074,nigeria,28.0,1,1,11,1
4075,nigeria,26.0,1,1,11,2
4076,nigeria,44.0,1,3,4,2
4077,nigeria,31.0,2,1,5,2
4078,nigeria,36.0,2,3,5,2
4079,nigeria,38.0,2,3,5,2
4080,nigeria,24.0,1,1,8,1
4081,nigeria,35.0,1,3,3,2
4082,nigeria,39.0,2,3,9,2
4083,nigeria,23.0,1,1,5,2
4084,nigeria,44.0,1,3,5,1
4085,nigeria,29.0,2,3,5,2
4086,nigeria,31.0,2,3,5,1
4087,nigeria,55.0,2,3,9,1
4088,nigeria,18.0,1,1,4,2
4089,nigeria,22.0,1,1,5,2
4090,nigeria,32.0,1,3,5,2
4091,nigeria,31.0,2,1,12,1
4092,nigeria,27.0,2,1,11,1
4093,nigeria,28.0,1,1,10,2
4094,nigeria,28.0,1,1,10,1
4095,nigeria,28.0,2,3,9,1
4096,nigeria,30.0,1,1,12,1
4097,nigeria,33.0,1,1,12,1
4098,nigeria,35.0,1,3,11,1
4099,nigeria,18.0,1,1,10,1
4100,nigeria,19.0,1,1,10,1
4101,nigeria,25.0,2,1,9,1
4102,nigeria,21.0,2,1,10,1
4103,nigeria,22.0,2,1,8,2
4104,nigeria,23.0,2,1,8,1
4105,nigeria,22.0,1,1,5,1
4106,nigeria,25.0,2,1,8,2
4107,nigeria,32.0,2,3,5,2
4108,nigeria,35.0,2,3,5,2
4109,nigeria,19.0,1,1,4,1
4110,nigeria,29.0,2,3,8,2
4111,nigeria,62.0,2,6,4,2
4112,nigeria,39.0,1,4,5,1
4113,nigeria,30.0,1,1,9,1
4114,nigeria,25.0,2,3,5,1
4115,nigeria,36.0,2,3,4,2
4116,nigeria,19.0,1,1,5,1
4117,nigeria,23.0,2,3,5,2
4118,nigeria,28.0,2,3,10,1
4119,nigeria,35.0,2,3,7,2
4120,nigeria,34.0,2,3,5,2
4121,nigeria,32.0,2,3,9,2
4122,nigeria,48.0,2,3,3,2
4123,nigeria,24.0,1,1,8,1
4124,nigeria,44.0,1,3,11,1
4125,nigeria,23.0,2,3,11,2
4126,nigeria,30.0,2,1,4,1
4127,nigeria,42.0,1,3,11,1
4128,nigeria,39.0,1,3,5,2
4129,nigeria,20.0,1,1,5,1
4130,nigeria,37.0,2,3,5,2
4131,nigeria,29.0,2,3,5,2
4132,nigeria,28.0,1,1,11,2
4133,nigeria,28.0,1,1,9,1
4134,nigeria,24.0,2,3,9,2
4135,nigeria,29.0,2,3,1,2
4136,nigeria,29.0,1,3,7,1
4137,nigeria,35.0,1,3,5,1
4138,nigeria,19.0,1,1,5,2
4139,nigeria,30.0,2,3,5,2
4140,nigeria,35.0,2,3,4,2
4141,nigeria,30.0,2,3,10,2
4142,nigeria,50.0,2,3,5,2
4143,nigeria,35.0,2,6,9,2
4144,nigeria,27.0,1,1,6,2
4145,nigeria,23.0,2,1,9,2
4146,nigeria,22.0,1,1,10,2
4147,nigeria,17.0,2,1,5,2
4148,nigeria,27.0,1,1,11,1
4149,nigeria,28.0,1,1,11,1
4150,nigeria,27.0,1,3,5,1
4151,nigeria,25.0,1,1,10,1
4152,nigeria,30.0,2,1,10,2
4153,nigeria,29.0,1,1,5,2
4154,nigeria,26.0,1,1,10,1
4155,nigeria,25.0,1,1,10,2
4156,nigeria,26.0,1,1,11,2
4157,nigeria,38.0,1,1,11,1
4158,nigeria,33.0,2,3,5,1
4159,nigeria,21.0,2,3,5,2
4160,nigeria,37.0,1,7,4,1
4161,nigeria,18.0,1,1,5,1
4162,nigeria,33.0,1,1,9,1
4163,nigeria,45.0,1,3,5,1
4164,nigeria,35.0,2,3,8,2
4165,nigeria,27.0,1,1,8,1
4166,nigeria,25.0,1,3,5,1
4167,nigeria,27.0,1,1,5,2
4168,nigeria,25.0,1,1,11,1
4169,nigeria,31.0,2,3,5,2
4170,nigeria,25.0,2,3,5,2
4171,nigeria,26.0,2,1,9,1
4172,nigeria,24.0,1,1,9,1
4173,nigeria,40.0,1,3,4,2
4174,nigeria,40.0,2,2,2,2
4175,nigeria,43.0,2,3,5,2
4176,nigeria,30.0,2,2,4,2
4177,nigeria,28.0,1,1,9,2
4178,nigeria,39.0,2,2,2,2
4179,nigeria,22.0,2,1,9,2
4180,nigeria,58.0,1,2,2,2
4181,nigeria,17.0,2,1,5,2
4182,nigeria,40.0,1,1,3,2
4183,nigeria,30.0,2,1,8,2
4184,nigeria,35.0,1,1,4,1
4185,nigeria,35.0,1,1,4,2
4186,nigeria,30.0,1,1,5,2
4187,nigeria,21.0,1,1,9,1
4188,nigeria,20.0,2,3,4,2
4189,nigeria,35.0,1,1,12,1
4190,nigeria,22.0,2,1,5,2
4191,nigeria,60.0,1,3,4,2
4192,nigeria,30.0,1,1,9,2
4193,nigeria,27.0,2,2,5,2
4194,nigeria,55.0,2,2,1,2
4195,nigeria,30.0,2,2,5,2
4196,nigeria,60.0,1,2,3,2
4197,nigeria,16.0,2,1,4,2
4198,nigeria,30.0,2,3,2,2
4199,nigeria,50.0,1,3,3,2
4200,nigeria,35.0,1,3,5,2
4201,nigeria,20.0,1,3,1,2
4202,nigeria,46.0,1,3,12,1
4203,nigeria,40.0,2,3,2,2
4204,nigeria,25.0,2,3,3,2
4205,nigeria,25.0,1,2,5,2
4206,nigeria,46.0,1,3,1,2
4207,nigeria,20.0,1,1,9,2
4208,nigeria,30.0,1,3,5,2
4209,nigeria,30.0,2,3,4,2
4210,nigeria,26.0,2,2,3,2
4211,nigeria,27.0,2,3,5,2
4212,nigeria,35.0,2,2,2,2
4213,nigeria,23.0,1,1,3,2
4214,nigeria,25.0,1,1,9,2
4215,nigeria,80.0,2,3,1,2
4216,nigeria,19.0,1,1,4,2
4217,nigeria,29.0,1,1,9,2
4218,nigeria,40.0,1,1,10,1
4219,nigeria,40.0,2,1,3,2
4220,nigeria,31.0,2,3,1,2
4221,nigeria,35.0,1,9,8,1
4222,nigeria,42.0,1,3,6,2
4223,nigeria,35.0,1,3,7,2
4224,nigeria,20.0,1,1,10,1
4225,nigeria,20.0,1,1,5,2
4226,nigeria,40.0,2,1,1,2
4227,nigeria,30.0,2,1,1,2
4228,nigeria,40.0,1,1,5,2
4229,nigeria,40.0,1,3,5,2
4230,nigeria,46.0,1,3,9,2
4231,nigeria,30.0,1,3,3,2
4232,nigeria,40.0,1,3,1,2
4233,nigeria,55.0,1,2,1,2
4234,nigeria,20.0,2,3,1,2
4235,nigeria,23.0,2,1,5,2
4236,nigeria,50.0,2,6,3,2
4237,nigeria,30.0,2,4,9,2
4238,nigeria,30.0,1,3,10,2
4239,nigeria,15.0,1,1,4,2
4240,nigeria,25.0,1,3,5,2
4241,nigeria,35.0,1,6,13,2
4242,nigeria,29.0,2,1,2,2
4243,nigeria,25.0,2,3,4,2
4244,nigeria,20.0,1,1,2,2
4245,nigeria,20.0,2,9,13,2
4246,nigeria,19.0,2,1,3,2
4247,nigeria,45.0,2,2,4,2
4248,nigeria,17.0,2,1,5,2
4249,nigeria,35.0,1,2,10,2
4250,nigeria,28.0,1,3,4,2
4251,nigeria,40.0,1,1,11,1
4252,nigeria,35.0,1,7,12,1
4253,nigeria,30.0,2,3,2,2
4254,nigeria,23.0,1,1,10,2
4255,nigeria,25.0,2,3,5,2
4256,nigeria,27.0,2,3,1,2
4257,nigeria,20.0,2,9,3,2
4258,nigeria,52.0,2,2,11,1
4259,nigeria,31.0,1,1,5,2
4260,nigeria,30.0,2,3,8,2
4261,nigeria,60.0,1,3,3,2
4262,nigeria,30.0,2,3,1,2
4263,nigeria,35.0,2,7,10,2
4264,nigeria,20.0,1,1,5,2
4265,nigeria,38.0,1,2,5,2
4266,nigeria,18.0,2,1,4,2
4267,nigeria,32.0,1,1,9,1
4268,nigeria,25.0,2,2,3,2
4269,nigeria,32.0,1,5,2,2
4270,nigeria,37.0,1,2,3,2
4271,nigeria,25.0,2,1,5,2
4272,nigeria,57.0,1,2,3,2
4273,nigeria,36.0,1,3,4,2
4274,nigeria,40.0,1,2,1,2
4275,nigeria,28.0,1,2,4,2
4276,nigeria,25.0,1,3,1,2
4277,nigeria,26.0,1,1,10,1
4278,nigeria,53.0,1,2,3,2
4279,nigeria,55.0,1,2,1,2
4280,nigeria,31.0,1,3,5,2
4281,nigeria,55.0,1,2,1,2
4282,nigeria,28.0,1,1,9,2
4283,nigeria,28.0,1,1,5,2
4284,nigeria,38.0,2,1,4,2
4285,nigeria,18.0,2,1,5,2
4286,nigeria,27.0,1,1,5,2
4287,nigeria,46.0,2,3,10,2
4288,nigeria,45.0,1,3,9,1
4289,nigeria,29.0,2,1,10,2
4290,nigeria,26.0,1,1,5,2
4291,nigeria,36.0,2,3,5,2
4292,nigeria,30.0,2,3,3,2
4293,nigeria,37.0,2,3,9,2
4294,nigeria,18.0,2,1,4,2
4295,nigeria,24.0,2,3,5,2
4296,nigeria,29.0,2,1,1,2
4297,nigeria,34.0,2,1,12,2
4298,nigeria,28.0,1,1,1,2
4299,nigeria,25.0,1,1,9,1
4300,nigeria,20.0,1,1,3,2
4301,nigeria,35.0,2,2,5,2
4302,nigeria,55.0,1,2,1,2
4303,nigeria,30.0,2,3,9,2
4304,nigeria,35.0,2,2,4,2
4305,nigeria,32.0,2,2,4,2
4306,nigeria,35.0,1,3,4,2
4307,nigeria,45.0,1,3,4,2
4308,nigeria,28.0,2,3,5,2
4309,nigeria,25.0,2,3,5,2
4310,nigeria,26.0,2,1,4,2
4311,nigeria,18.0,2,1,4,2
4312,nigeria,28.0,1,5,3,2
4313,nigeria,22.0,2,3,5,2
4314,nigeria,29.0,2,1,10,2
4315,nigeria,30.0,1,1,11,1
4316,nigeria,27.0,2,1,5,2
4317,nigeria,38.0,1,1,10,1
4318,nigeria,50.0,1,3,9,1
4319,nigeria,22.0,2,1,1,2
4320,nigeria,47.0,1,1,9,2
4321,nigeria,30.0,1,1,1,2
4322,nigeria,22.0,2,1,8,1
4323,nigeria,35.0,1,1,11,1
4324,nigeria,25.0,1,1,5,1
4325,nigeria,25.0,2,1,9,1
4326,nigeria,28.0,2,3,9,2
4327,nigeria,26.0,1,1,5,2
4328,nigeria,45.0,1,2,5,2
4329,nigeria,29.0,2,2,3,2
4330,nigeria,26.0,2,4,4,2
4331,nigeria,28.0,2,5,9,2
4332,nigeria,20.0,1,1,5,2
4333,nigeria,36.0,1,3,4,2
4334,nigeria,30.0,1,1,5,1
4335,nigeria,15.0,1,1,4,2
4336,nigeria,50.0,1,3,1,2
4337,nigeria,30.0,2,1,4,2
4338,nigeria,50.0,2,3,5,2
4339,nigeria,25.0,2,2,3,2
4340,nigeria,29.0,1,1,10,2
4341,nigeria,20.0,1,1,5,2
4342,nigeria,28.0,1,5,3,2
4343,nigeria,20.0,1,1,5,1
4344,nigeria,25.0,1,1,3,2
4345,nigeria,18.0,1,1,5,2
4346,nigeria,25.0,2,2,5,2
4347,nigeria,25.0,1,1,5,2
4348,nigeria,21.0,1,1,5,2
4349,nigeria,23.0,1,1,3,2
4350,nigeria,30.0,1,1,5,2
4351,nigeria,25.0,1,1,1,2
4352,nigeria,40.0,1,1,1,2
4353,nigeria,60.0,1,5,5,2
4354,nigeria,28.0,2,1,5,2
4355,nigeria,30.0,1,1,1,2
4356,nigeria,22.0,1,3,5,2
4357,nigeria,25.0,1,1,5,1
4358,nigeria,15.0,1,1,3,2
4359,nigeria,25.0,2,3,3,2
4360,nigeria,50.0,2,3,5,2
4361,nigeria,35.0,1,1,11,1
4362,nigeria,20.0,2,1,5,2
4363,nigeria,20.0,1,1,5,2
4364,nigeria,32.0,1,3,8,1
4365,nigeria,23.0,1,1,5,2
4366,nigeria,55.0,1,2,1,2
4367,nigeria,40.0,1,3,8,2
4368,nigeria,29.0,2,1,5,2
4369,nigeria,33.0,2,3,10,2
4370,nigeria,34.0,2,3,5,2
4371,nigeria,35.0,2,6,9,2
4372,nigeria,22.0,1,1,5,1
4373,nigeria,18.0,2,1,4,2
4374,nigeria,22.0,2,1,5,2
4375,nigeria,,1,1,5,2
4376,nigeria,22.0,2,1,5,2
4377,nigeria,28.0,1,1,5,2
4378,nigeria,30.0,1,1,8,2
4379,nigeria,30.0,1,1,5,2
4380,nigeria,30.0,1,1,2,2
4381,nigeria,28.0,2,3,3,2
4382,nigeria,25.0,1,3,3,2
4383,nigeria,25.0,1,1,8,1
4384,nigeria,17.0,1,1,5,2
4385,nigeria,23.0,1,1,7,2
4386,nigeria,46.0,2,6,2,2
4387,nigeria,42.0,1,2,6,2
4388,nigeria,20.0,1,1,2,2
4389,nigeria,25.0,1,1,8,2
4390,nigeria,25.0,1,1,8,2
4391,nigeria,24.0,1,3,9,1
4392,nigeria,22.0,2,3,5,2
4393,nigeria,30.0,2,3,4,2
4394,nigeria,21.0,1,1,4,1
4395,nigeria,26.0,2,3,5,2
4396,nigeria,27.0,2,3,5,2
4397,nigeria,30.0,2,1,5,2
4398,nigeria,35.0,1,2,10,2
4399,nigeria,41.0,1,3,9,1
4400,nigeria,46.0,1,3,5,2
4401,nigeria,28.0,1,4,5,2
4402,nigeria,29.0,2,3,5,2
4403,nigeria,20.0,2,1,5,2
4404,nigeria,25.0,1,3,5,2
4405,nigeria,30.0,1,3,9,1
4406,nigeria,32.0,2,2,2,2
4407,nigeria,25.0,2,1,5,2
