,country,age,gender,marital_status,education_level,funnel|exposure,funnel|enrollment,funnel|usage_basic,funnel|usage_sophisticated,funnel|usage,funnel|recent,funnel|longevity,funnel|frequent,funnel|retention
381,nigeria,33.0,1,2,6,True,False,False,False,False,False,False,False,False
382,nigeria,27.0,1,1,7,False,False,False,False,False,False,False,False,False
383,nigeria,19.0,2,1,5,True,False,False,False,False,False,False,False,False
384,nigeria,19.0,2,1,6,False,False,False,False,False,False,False,False,False
385,nigeria,30.0,2,1,5,False,False,False,False,False,False,False,False,False
386,nigeria,22.0,1,1,6,False,False,False,False,False,False,False,False,False
387,nigeria,53.0,1,2,7,False,False,False,False,False,False,False,False,False
388,nigeria,41.0,1,5,2,False,False,False,False,False,False,False,False,False
389,nigeria,62.0,2,6,3,False,False,False,False,False,False,False,False,False
390,nigeria,31.0,2,1,8,True,False,False,False,False,False,False,False,False
391,nigeria,24.0,1,1,10,False,False,False,False,False,False,False,False,False
392,nigeria,22.0,1,1,6,False,False,False,False,False,False,False,False,False
393,nigeria,28.0,2,1,5,False,False,False,False,False,False,False,False,False
394,nigeria,33.0,1,2,5,False,False,False,False,False,False,False,False,False
395,nigeria,20.0,2,1,4,False,False,False,False,False,False,False,False,False
396,nigeria,18.0,2,1,5,False,False,False,False,False,False,False,False,False
397,nigeria,18.0,2,1,5,True,False,False,False,False,False,False,False,False
398,nigeria,35.0,1,1,3,False,False,False,False,False,False,False,False,False
399,nigeria,26.0,1,1,5,True,False,False,False,False,False,False,False,False
400,nigeria,34.0,2,2,5,False,False,False,False,False,False,False,False,False
401,nigeria,30.0,2,2,4,False,False,False,False,False,False,False,False,False
402,nigeria,48.0,1,3,9,True,False,False,False,False,False,False,False,False
403,nigeria,47.0,2,2,11,False,False,False,False,False,False,False,False,False
404,nigeria,33.0,2,2,5,False,False,False,False,False,False,False,False,False
405,nigeria,20.0,2,1,4,False,False,False,False,False,False,False,False,False
406,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
407,nigeria,34.0,1,1,5,False,False,False,False,False,False,False,False,False
408,nigeria,55.0,1,7,3,False,False,False,False,False,False,False,False,False
409,nigeria,28.0,2,7,5,False,False,False,False,False,False,False,False,False
410,nigeria,27.0,1,1,12,False,False,False,False,False,False,False,False,False
411,nigeria,45.0,2,7,4,False,False,False,False,False,False,False,False,False
412,nigeria,24.0,2,7,4,False,False,False,False,False,False,False,False,False
413,nigeria,51.0,1,3,9,True,False,False,False,False,False,False,False,False
414,nigeria,21.0,2,1,6,False,False,False,False,False,False,False,False,False
415,nigeria,30.0,2,1,3,False,False,False,False,False,False,False,False,False
416,nigeria,52.0,2,2,5,False,False,False,False,False,False,False,False,False
417,nigeria,45.0,2,2,5,True,False,False,False,False,False,False,False,False
418,nigeria,27.0,1,1,11,True,False,False,False,False,False,False,False,False
419,nigeria,40.0,2,3,5,True,False,False,False,False,False,False,False,False
420,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
421,nigeria,28.0,1,1,11,True,False,False,False,False,False,False,False,False
422,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
423,nigeria,70.0,1,3,3,False,False,False,False,False,False,False,False,False
424,nigeria,24.0,2,1,6,False,False,False,False,False,False,False,False,False
425,nigeria,57.0,1,6,5,True,False,False,False,False,False,False,False,False
426,nigeria,31.0,2,1,10,False,False,False,False,False,False,False,False,False
427,nigeria,39.0,2,3,4,False,False,False,False,False,False,False,False,False
428,nigeria,43.0,1,1,6,False,False,False,False,False,False,False,False,False
429,nigeria,46.0,2,1,6,True,False,False,False,False,False,False,False,False
430,nigeria,30.0,2,3,5,False,False,False,False,False,False,False,False,False
431,nigeria,22.0,2,1,6,False,False,False,False,False,False,False,False,False
432,nigeria,40.0,2,2,10,True,False,False,False,False,False,False,False,False
433,nigeria,49.0,1,2,10,False,False,False,False,False,False,False,False,False
434,nigeria,29.0,2,1,7,False,False,False,False,False,False,False,False,False
435,nigeria,56.0,1,2,5,False,False,False,False,False,False,False,False,False
436,nigeria,48.0,1,7,6,False,False,False,False,False,False,False,False,False
437,nigeria,47.0,1,7,3,False,False,False,False,False,False,False,False,False
438,nigeria,29.0,1,1,5,False,False,False,False,False,False,False,False,False
439,nigeria,38.0,2,7,3,False,False,False,False,False,False,False,False,False
440,nigeria,42.0,2,6,3,False,False,False,False,False,False,False,False,False
441,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
442,nigeria,30.0,2,7,5,False,False,False,False,False,False,False,False,False
443,nigeria,29.0,1,1,12,True,False,False,False,False,False,False,False,False
444,nigeria,55.0,2,3,4,False,False,False,False,False,False,False,False,False
445,nigeria,27.0,2,2,5,False,False,False,False,False,False,False,False,False
446,nigeria,59.0,1,4,5,False,False,False,False,False,False,False,False,False
447,nigeria,29.0,1,1,9,False,False,False,False,False,False,False,False,False
448,nigeria,20.0,1,1,5,True,False,False,False,False,False,False,False,False
449,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
450,nigeria,19.0,1,1,5,True,False,False,False,False,False,False,False,False
451,nigeria,44.0,2,3,3,False,False,False,False,False,False,False,False,False
452,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
453,nigeria,23.0,1,1,5,False,False,False,False,False,False,False,False,False
454,nigeria,28.0,1,1,5,False,False,False,False,False,False,False,False,False
455,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
456,nigeria,60.0,2,6,7,False,False,False,False,False,False,False,False,False
457,nigeria,27.0,2,3,5,False,False,False,False,False,False,False,False,False
458,nigeria,37.0,1,1,5,True,False,False,False,False,False,False,False,False
459,nigeria,28.0,1,1,5,True,False,False,False,False,False,False,False,False
460,nigeria,27.0,2,3,11,False,False,False,False,False,False,False,False,False
461,nigeria,28.0,2,2,5,False,False,False,False,False,False,False,False,False
462,nigeria,19.0,1,1,5,False,False,False,False,False,False,False,False,False
463,nigeria,30.0,1,1,5,True,False,False,False,False,False,False,False,False
464,nigeria,40.0,2,2,5,False,False,False,False,False,False,False,False,False
465,nigeria,28.0,2,1,5,False,False,False,False,False,False,False,False,False
466,nigeria,28.0,2,3,4,False,False,False,False,False,False,False,False,False
467,nigeria,25.0,2,3,4,False,False,False,False,False,False,False,False,False
468,nigeria,32.0,2,1,5,True,False,False,False,False,False,False,False,False
469,nigeria,30.0,1,1,8,False,False,False,False,False,False,False,False,False
470,nigeria,57.0,1,7,4,False,False,False,False,False,False,False,False,False
471,nigeria,36.0,2,7,5,False,False,False,False,False,False,False,False,False
472,nigeria,27.0,1,1,4,False,False,False,False,False,False,False,False,False
473,nigeria,30.0,2,2,5,False,False,False,False,False,False,False,False,False
474,nigeria,35.0,2,2,5,False,False,False,False,False,False,False,False,False
475,nigeria,31.0,1,1,5,True,False,False,False,False,False,False,False,False
476,nigeria,35.0,1,2,5,False,False,False,False,False,False,False,False,False
477,nigeria,48.0,1,3,5,False,False,False,False,False,False,False,False,False
478,nigeria,42.0,2,3,4,True,False,False,False,False,False,False,False,False
479,nigeria,35.0,1,3,5,False,False,False,False,False,False,False,False,False
480,nigeria,32.0,1,2,8,False,False,False,False,False,False,False,False,False
481,nigeria,50.0,1,2,10,True,False,False,False,False,False,False,False,False
482,nigeria,49.0,1,2,5,False,False,False,False,False,False,False,False,False
483,nigeria,24.0,1,1,11,False,False,False,False,False,False,False,False,False
484,nigeria,35.0,2,2,5,False,False,False,False,False,False,False,False,False
485,nigeria,30.0,2,7,8,False,False,False,False,False,False,False,False,False
486,nigeria,48.0,1,7,5,False,False,False,False,False,False,False,False,False
487,nigeria,19.0,1,1,4,False,False,False,False,False,False,False,False,False
488,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
489,nigeria,51.0,1,7,5,False,False,False,False,False,False,False,False,False
490,nigeria,75.0,1,2,3,False,False,False,False,False,False,False,False,False
491,nigeria,38.0,1,1,5,True,False,False,False,False,False,False,False,False
492,nigeria,21.0,2,1,10,True,False,False,False,False,False,False,False,False
493,nigeria,18.0,1,1,5,True,False,False,False,False,False,False,False,False
494,nigeria,56.0,1,3,7,True,False,False,False,False,False,False,False,False
495,nigeria,22.0,2,1,5,False,False,False,False,False,False,False,False,False
496,nigeria,18.0,1,1,4,False,False,False,False,False,False,False,False,False
497,nigeria,35.0,1,2,3,True,False,False,False,False,False,False,False,False
498,nigeria,27.0,2,1,5,True,False,False,False,False,False,False,False,False
499,nigeria,42.0,2,1,5,True,True,True,False,True,True,False,True,False
500,nigeria,27.0,2,1,8,True,False,False,False,False,False,False,False,False
501,nigeria,25.0,2,1,8,True,False,False,False,False,False,False,False,False
502,nigeria,36.0,2,2,6,False,False,False,False,False,False,False,False,False
503,nigeria,30.0,1,1,11,True,True,True,False,True,False,True,False,False
504,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
505,nigeria,28.0,2,2,5,False,False,False,False,False,False,False,False,False
506,nigeria,33.0,1,1,9,False,False,False,False,False,False,False,False,False
507,nigeria,23.0,2,1,5,False,False,False,False,False,False,False,False,False
508,nigeria,51.0,2,1,6,True,False,False,False,False,False,False,False,False
509,nigeria,44.0,1,7,5,False,False,False,False,False,False,False,False,False
510,nigeria,32.0,1,7,5,False,False,False,False,False,False,False,False,False
511,nigeria,18.0,1,1,5,False,False,False,False,False,False,False,False,False
512,nigeria,51.0,1,7,5,False,False,False,False,False,False,False,False,False
513,nigeria,53.0,1,2,5,False,False,False,False,False,False,False,False,False
514,nigeria,20.0,2,1,10,False,False,False,False,False,False,False,False,False
515,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
516,nigeria,30.0,1,1,12,True,False,False,False,False,False,False,False,False
517,nigeria,16.0,1,1,5,False,False,False,False,False,False,False,False,False
518,nigeria,28.0,1,1,5,True,False,False,False,False,False,False,False,False
519,nigeria,30.0,1,1,6,False,False,False,False,False,False,False,False,False
520,nigeria,31.0,1,3,11,False,False,False,False,False,False,False,False,False
521,nigeria,27.0,1,1,5,False,False,False,False,False,False,False,False,False
522,nigeria,23.0,1,1,10,True,False,False,False,False,False,False,False,False
523,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
524,nigeria,27.0,1,1,6,False,False,False,False,False,False,False,False,False
525,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
526,nigeria,46.0,1,1,3,False,False,False,False,False,False,False,False,False
527,nigeria,25.0,1,1,4,True,False,False,False,False,False,False,False,False
528,nigeria,25.0,2,1,4,False,False,False,False,False,False,False,False,False
529,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
530,nigeria,26.0,2,1,5,False,False,False,False,False,False,False,False,False
531,nigeria,21.0,1,1,5,False,False,False,False,False,False,False,False,False
532,nigeria,45.0,2,2,5,False,False,False,False,False,False,False,False,False
533,nigeria,20.0,2,1,5,False,False,False,False,False,False,False,False,False
534,nigeria,42.0,2,3,4,True,False,False,False,False,False,False,False,False
535,nigeria,36.0,1,2,10,False,False,False,False,False,False,False,False,False
536,nigeria,35.0,1,7,3,True,False,False,False,False,False,False,False,False
537,nigeria,30.0,2,7,4,False,False,False,False,False,False,False,False,False
538,nigeria,22.0,2,1,5,False,False,False,False,False,False,False,False,False
539,nigeria,27.0,2,1,8,False,False,False,False,False,False,False,False,False
540,nigeria,27.0,2,2,5,False,False,False,False,False,False,False,False,False
541,nigeria,31.0,1,1,6,False,False,False,False,False,False,False,False,False
542,nigeria,20.0,2,1,10,False,False,False,False,False,False,False,False,False
543,nigeria,35.0,1,3,5,True,False,False,False,False,False,False,False,False
544,nigeria,25.0,2,5,12,False,False,False,False,False,False,False,False,False
545,nigeria,21.0,2,7,5,False,False,False,False,False,False,False,False,False
546,nigeria,25.0,2,1,10,False,False,False,False,False,False,False,False,False
547,nigeria,30.0,1,1,5,False,False,False,False,False,False,False,False,False
548,nigeria,24.0,1,2,5,False,False,False,False,False,False,False,False,False
549,nigeria,20.0,1,1,5,True,False,False,False,False,False,False,False,False
550,nigeria,37.0,1,3,7,False,False,False,False,False,False,False,False,False
551,nigeria,27.0,1,2,11,False,False,False,False,False,False,False,False,False
552,nigeria,55.0,1,3,3,True,False,False,False,False,False,False,False,False
553,nigeria,63.0,1,3,9,True,False,False,False,False,False,False,False,False
554,nigeria,57.0,2,3,9,False,False,False,False,False,False,False,False,False
555,nigeria,19.0,2,1,5,False,False,False,False,False,False,False,False,False
556,nigeria,27.0,2,1,7,True,False,False,False,False,False,False,False,False
557,nigeria,,2,3,5,False,False,False,False,False,False,False,False,False
558,nigeria,30.0,2,3,2,False,False,False,False,False,False,False,False,False
559,nigeria,35.0,1,7,12,True,False,False,False,False,False,False,False,False
560,nigeria,17.0,2,1,4,False,False,False,False,False,False,False,False,False
561,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
562,nigeria,28.0,1,3,5,False,False,False,False,False,False,False,False,False
563,nigeria,32.0,1,1,5,False,False,False,False,False,False,False,False,False
564,nigeria,45.0,2,3,11,False,False,False,False,False,False,False,False,False
565,nigeria,22.0,1,1,9,False,False,False,False,False,False,False,False,False
566,nigeria,26.0,1,1,5,False,False,False,False,False,False,False,False,False
567,nigeria,20.0,1,1,3,False,False,False,False,False,False,False,False,False
568,nigeria,72.0,1,1,5,False,False,False,False,False,False,False,False,False
569,nigeria,36.0,1,3,1,False,False,False,False,False,False,False,False,False
570,nigeria,32.0,1,3,3,False,False,False,False,False,False,False,False,False
571,nigeria,35.0,1,1,3,False,False,False,False,False,False,False,False,False
572,nigeria,55.0,1,3,3,False,False,False,False,False,False,False,False,False
573,nigeria,60.0,2,3,1,False,False,False,False,False,False,False,False,False
574,nigeria,17.0,1,1,4,False,False,False,False,False,False,False,False,False
575,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
576,nigeria,19.0,1,1,3,False,False,False,False,False,False,False,False,False
577,nigeria,80.0,1,2,1,False,False,False,False,False,False,False,False,False
578,nigeria,20.0,1,1,5,False,False,False,False,False,False,False,False,False
579,nigeria,22.0,1,1,5,False,False,False,False,False,False,False,False,False
580,nigeria,29.0,1,2,3,False,False,False,False,False,False,False,False,False
581,nigeria,30.0,1,1,10,False,False,False,False,False,False,False,False,False
582,nigeria,30.0,1,2,5,False,False,False,False,False,False,False,False,False
583,nigeria,20.0,2,3,13,False,False,False,False,False,False,False,False,False
584,nigeria,35.0,1,3,13,False,False,False,False,False,False,False,False,False
